id,name,id_2,startDay,startTime,endDay,endTime,Car,Hov2,Hov3,Truck,Motorcycle,Rv,ablePri2AxlesAuto,ablePri3AxlesAuto,ablePri4AxlesAuto,ablePri2AxlesDualTire,ablePri3AxlesDualTire,ablePri4AxlesDualTire,ablePri2AxlesTNC,ablePri2AxlesTNCPool,ablePri2AxlesTaxi,ablePri2AxlesTaxiPool,ableSec2AxlesAuto,ableSec3AxlesAuto,ableSec4AxlesAuto,ableSec2AxlesDualTire,ableSec3AxlesDualTire,ableSec4AxlesDualTire,ableSec2AxlesTNC,ableSec2AxlesTNCPool,ableSec2AxlesTaxi,ableSec2AxlesTaxiPool,able22AxlesAuto,able23AxlesAuto,road,date
1037005,Irvine,-1,Tuesday,15:00:00,Saturday,19:00:00,3.04,3.04,3.04,3.04,3.04,3.04,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 261,01-12-1955
1037005,Irvine,-1,Monday,15:00:00,Friday,19:00:00,3.19,3.19,3.19,3.19,3.19,3.19,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 261,01-11-1955
1037005,Irvine,-1,Monday,19:00:00,Friday,23:59:59,3.04,3.04,3.04,3.04,3.04,3.04,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,04-12-1955
1037005,Irvine,-1,Saturday,00:00:00,Sunday,23:59:59,2.59,2.59,2.59,2.59,2.59,2.59,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,01-12-1955
1037005,Irvine,-1,Monday,00:00:00,Friday,05:00:00,2.59,2.59,2.59,2.59,2.59,2.59,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 261,01-11-1955
1037000,Irvine,-1,Monday,05:00:00,Tuesday,10:00:00,2.59,2.59,2.59,2.59,2.59,2.59,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,04-12-1955
1037001,Irvine,-1,Wednesday,10:00:00,Friday,15:00:00,2.04,2.04,2.04,2.04,2.04,2.04,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 261,01-12-1955
1037002,Irvine,-1,Monday,15:00:00,Friday,19:00:00,2.04,2.04,2.04,2.04,2.04,2.04,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,01-11-1955
1037007,Portola,-1,Monday,19:00:00,Friday,23:59:59,2.59,2.59,2.59,2.59,2.59,2.59,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,04-12-1955
1037008,Portola,-1,Saturday,00:00:00,Sunday,23:59:59,2.59,2.59,2.59,2.59,2.59,2.59,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,01-12-1955
1037009,Portola,-1,Monday,00:00:00,Friday,05:00:00,2.59,2.59,2.59,2.59,2.59,2.59,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 261,01-11-1955
1531000,Bonita,-1,Monday,05:00:00,Friday,10:00:00,2.12,2.12,2.12,2.12,2.12,2.12,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531001,Bonita,-1,Monday,10:00:00,Friday,15:00:00,2.12,2.12,2.12,2.12,2.12,2.12,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-12-1955
1531002,Newport,-1,Monday,15:00:00,Friday,19:00:00,3.5,3.5,3.5,3.5,3.5,3.5,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-11-1955
1531003,Newport,-1,Monday,19:00:00,Friday,23:59:59,3.5,3.5,3.5,3.5,3.5,3.5,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531004,Catalina,-1,Saturday,00:00:00,Sunday,23:59:59,6.62,6.62,6.62,6.62,6.62,6.62,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-12-1955
1531004,Catalina,-1,Saturday,00:00:00,Sunday,23:59:59,7.92,7.92,7.92,7.92,7.92,7.92,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-11-1955
1531004,Catalina,-1,Monday,05:00:00,Wednesday,10:00:00,8.65,8.65,8.65,8.65,8.65,8.65,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531004,Catalina,-1,Monday,10:00:00,Friday,15:00:00,7.92,7.92,7.92,7.92,7.92,7.92,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-12-1955
1531004,Catalina,-1,Thursday,15:00:00,Friday,19:00:00,6.62,6.62,6.62,6.62,6.62,6.62,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-11-1955
1531004,Catalina,-1,Monday,19:00:00,Friday,23:59:59,6.34,6.34,6.34,6.34,6.34,6.34,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,04-12-1955
1531005,Catalina,-1,Saturday,00:00:00,Sunday,23:59:59,6.62,6.62,6.62,6.62,6.62,6.62,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-12-1955
1531005,Catalina,-1,Monday,00:00:00,Friday,05:00:00,,7.92,7.92,7.92,7.92,7.92,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-11-1955
1531005,Catalina,-1,Monday,05:00:00,Friday,10:00:00,8.65,8.65,8.65,8.65,8.65,8.65,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531005,Catalina,-1,Monday,10:00:00,Friday,15:00:00,7.92,7.92,7.92,7.92,7.92,7.92,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-12-1955
1531005,Catalina,-1,Tuesday,15:00:00,Saturday,19:00:00,6.62,6.62,6.62,6.62,6.62,6.62,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-11-1955
1531005,Catalina,-1,Monday,15:00:00,Friday,19:00:00,6.34,6.34,6.34,6.34,6.34,6.34,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531006,El,-1,Monday,19:00:00,Friday,23:59:59,3.76,3.76,3.76,3.76,3.76,3.76,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-12-1955
1531007,El,-1,Saturday,00:00:00,Sunday,23:59:59,3.76,3.76,3.76,3.76,3.76,3.76,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-11-1955
1531008,Aliso,-1,Monday,00:00:00,Friday,05:00:00,3.11,3.11,3.11,3.11,3.11,3.11,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,04-12-1955
1531009,Aliso,-1,Monday,05:00:00,Tuesday,10:00:00,3.11,3.11,3.11,3.11,3.11,3.11,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,01-12-1955
1531010,La,-1,Wednesday,10:00:00,Friday,15:00:00,2.5,2.5,2.5,2.5,2.5,2.5,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,SR 73,01-11-1955
1531011,La,-1,Monday,15:00:00,Friday,19:00:00,2.5,2.5,2.5,2.5,2.5,2.5,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,SR 73,04-12-1955
1032000,River,-1,Monday,19:00:00,Friday,23:59:59,1.7,1.7,0,1.7,0,1.7,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,1.7,1.7,0,1.7,0,1.7,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,00:00:00,Friday,05:00:00,1.7,1.7,0,1.7,0,1.7,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,05:00:00,Friday,10:00:00,3.05,3.05,0,3.05,0,3.05,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,10:00:00,Friday,15:00:00,4.95,4.95,0,4.95,0,4.95,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,15:00:00,Friday,19:00:00,5.15,5.15,0,5.15,0,5.15,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Monday,19:00:00,Friday,23:59:59,5.65,5.65,0,5.65,0,5.65,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,5.15,5.15,0,5.15,0,5.15,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,4.1,4.1,0,4.1,0,4.1,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032000,River,-1,Monday,05:00:00,Wednesday,10:00:00,2.5,2.5,0,2.5,0,2.5,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,10:00:00,Friday,15:00:00,2.5,2.5,0,2.5,0,2.5,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032000,River,-1,Thursday,15:00:00,Friday,19:00:00,2.5,2.5,0,2.5,0,2.5,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,1.7,1.7,0,1.7,0,1.7,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,1.7,1.7,0,1.7,0,1.7,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,1.7,1.7,0,1.7,0,1.7,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,05:00:00,Friday,10:00:00,2.5,2.5,0,2.5,0,2.5,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,10:00:00,Friday,15:00:00,2.5,2.5,0,2.5,0,2.5,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032001,SR,-1,Tuesday,15:00:00,Saturday,19:00:00,2.5,2.5,0,2.5,0,2.5,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,3.55,3.55,0,3.55,0,3.55,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,5.15,5.15,0,5.15,0,5.15,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,5.5,5.5,0,5.5,0,5.5,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,4.85,4.85,2.43,4.85,2.43,4.85,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,05:00:00,Tuesday,10:00:00,4.8,4.8,2.4,4.8,2.4,4.8,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Wednesday,10:00:00,Friday,15:00:00,3.85,3.85,0,3.85,0,3.85,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Tuesday,15:00:00,Saturday,19:00:00,5.25,5.25,0,5.25,0,5.25,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,5,5,2.43,5,2.43,5,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,4.9,4.9,2.4,4.9,2.4,4.9,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,3.95,3.95,0,3.95,0,3.95,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,7.25,7.25,0,7.25,0,7.25,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,05:00:00,Tuesday,10:00:00,7,7,3.5,7,3.5,7,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032001,SR,-1,Wednesday,10:00:00,Friday,15:00:00,5.9,5.9,2.95,5.9,2.95,5.9,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,6.95,6.95,0,6.95,0,6.95,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,6.25,6.25,0,6.25,0,6.25,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,05:00:00,Friday,10:00:00,7.3,7.3,2.43,7.3,2.43,7.3,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,10:00:00,Friday,15:00:00,7.7,7.7,2.4,7.7,2.4,7.7,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,4.35,4.35,0,4.35,0,4.35,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,5.6,5.6,0,5.6,0,5.6,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,3.55,3.55,0,3.55,0,3.55,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,05:00:00,Wednesday,10:00:00,4.7,4.7,0,4.7,0,4.7,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,10:00:00,Friday,15:00:00,4.95,4.95,0,4.95,0,4.95,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032000,River,-1,Thursday,15:00:00,Friday,19:00:00,5.5,5.5,0,5.5,0,5.5,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,19:00:00,Friday,23:59:59,3.2,3.2,0,3.2,0,3.2,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,3.2,3.2,0,3.2,0,3.2,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,00:00:00,Friday,05:00:00,3.2,3.2,0,3.2,0,3.2,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,05:00:00,Friday,10:00:00,3.7,3.7,0,3.7,0,3.7,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,10:00:00,Friday,15:00:00,3.85,3.85,0,3.85,0,3.85,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Tuesday,15:00:00,Saturday,19:00:00,6,6,0,6,0,6,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,7.35,7.35,0,7.35,0,7.35,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,8.15,8.15,0,8.15,0,8.15,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,7.95,7.95,3.98,7.95,3.98,7.95,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,6.55,6.55,3.28,6.55,3.28,6.55,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,05:00:00,Tuesday,10:00:00,6.55,6.55,0,6.55,0,6.55,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Wednesday,10:00:00,Friday,15:00:00,6.05,6.05,0,6.05,0,6.05,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,5.6,5.6,0,5.6,0,5.6,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,3.55,3.55,0,3.55,0,3.55,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Thursday,15:00:00,Friday,19:00:00,2.15,2.15,0,2.15,0,2.15,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,19:00:00,Friday,23:59:59,3.6,3.6,0,3.6,0,3.6,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,3.6,3.6,0,3.6,0,3.6,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Monday,00:00:00,Friday,05:00:00,3.6,3.6,0,3.6,0,3.6,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,05:00:00,Friday,10:00:00,3.75,3.75,0,3.75,0,3.75,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032000,River,-1,Monday,10:00:00,Friday,15:00:00,3.75,3.75,0,3.75,0,3.75,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Tuesday,15:00:00,Saturday,19:00:00,3.2,3.2,0,3.2,0,3.2,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,15:00:00,Friday,19:00:00,3.2,3.2,0,3.2,0,3.2,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,19:00:00,Friday,23:59:59,3.7,3.7,0,3.7,0,3.7,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Saturday,00:00:00,Sunday,23:59:59,3.7,3.7,0,3.7,0,3.7,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-11-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,3.7,3.7,0,3.7,0,3.7,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,05:00:00,Tuesday,10:00:00,3.2,3.2,0,3.2,0,3.2,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Monday,15:00:00,Friday,19:00:00,2.15,2.15,0,2.15,0,2.15,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032000,River,-1,Monday,19:00:00,Friday,23:59:59,2.15,2.15,0,2.15,0,2.15,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032000,River,-1,Saturday,00:00:00,Sunday,23:59:59,3.75,3.75,0,3.75,0,3.75,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,01-12-1955
1032001,SR,-1,Monday,00:00:00,Friday,05:00:00,2.05,2.05,0,2.05,0,2.05,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,91 Express Lanes,04-12-1955
1032001,SR,-1,Monday,05:00:00,Friday,10:00:00,2.05,2.05,0,2.05,0,2.05,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,91 Express Lanes,01-12-1955
1063000,Pikes,-1,Monday,10:00:00,Friday,15:00:00,-1,-1,-1,-1,-1,-1,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Pikes Peak Toll Rd,01-12-1955
1061000,Sheridan,-1,Monday,15:00:00,Friday,19:00:00,1.35,1.35,1.35,1.35,1.35,1.35,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,Northwest Parkway,01-11-1955
1061001,Sheridan,-1,Monday,19:00:00,Friday,23:59:59,1.35,1.35,1.35,1.35,1.35,1.35,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Northwest Parkway,04-12-1955
1061002,Mainline,-1,Saturday,00:00:00,Sunday,23:59:59,4.1,4.1,4.1,4.1,4.1,4.1,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Northwest Parkway,01-12-1955
1061003,Mainline,-1,Saturday,00:00:00,Sunday,23:59:59,4.1,4.1,4.1,4.1,4.1,4.1,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Northwest Parkway,01-11-1955
1061004,US287,-1,Monday,05:00:00,Wednesday,10:00:00,1.35,1.35,1.35,1.35,1.35,1.35,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Northwest Parkway,04-12-1955
1061005,US287,-1,Monday,10:00:00,Friday,15:00:00,1.35,1.35,1.35,1.35,1.35,1.35,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,Northwest Parkway,01-12-1955
